ECG,Heart Rate
-0.118713,93
-0.119629,93
-0.120544,93
-0.12146,93
-0.122375,93
-0.123291,93
-0.123901,93
-0.124817,93
-0.125427,93
-0.125732,93
-0.126343,93
-0.126953,93
-0.127869,93
-0.128479,93
-0.129395,93
-0.1297,93
-0.13031,93
-0.13031,93
-0.130615,93
-0.13092,93
-0.131226,93
-0.132141,93
-0.132751,93
-0.133667,93
-0.134583,93
-0.135193,93
-0.135803,93
-0.135803,93
-0.136108,93
-0.136108,93
-0.136414,93
-0.137024,93
-0.137634,93
-0.137939,93
-0.13855,93
-0.13855,93
-0.13855,93
-0.138245,93
-0.137634,93
-0.136719,93
-0.135498,93
-0.133972,93
-0.132751,93
-0.131226,93
-0.130005,93
-0.128784,93
-0.126953,93
-0.124512,93
-0.12146,93
-0.117798,93
-0.112915,93
-0.107422,93
-0.100708,93
-0.0927734,93
-0.0836182,93
-0.0732422,93
-0.0616455,93
-0.0485229,93
-0.0341797,93
-0.0183105,93
-0.000915527,93
0.0177002,93
0.0384521,93
0.0604248,93
0.0845337,93
0.110168,93
0.137329,93
0.166016,93
0.196228,93
0.226746,93
0.256958,93
0.28595,93
0.3125,93
0.335388,93
0.353394,93
0.365906,93
0.372009,93
0.371704,93
0.365295,93
0.353394,93
0.336609,93
0.315247,93
0.289917,93
0.26062,93
0.227661,93
0.19165,93
0.153503,93
0.113831,93
0.0732422,93
0.0323486,93
-0.00823975,93
-0.0466919,93
-0.0823975,93
-0.113831,93
-0.140686,93
-0.162354,93
-0.178528,93
-0.189209,93
-0.195618,93
-0.197449,93
-0.195923,93
-0.191345,93
-0.183716,93
-0.174255,93
-0.163269,93
-0.151672,93
-0.140686,93
-0.130005,93
-0.12085,93
-0.11261,93
-0.105591,93
-0.0997925,93
-0.0952148,93
-0.0915527,93
-0.0894165,93
-0.0881958,93
-0.0875854,93
-0.0878906,93
-0.088501,93
-0.0897217,93
-0.0909424,93
-0.0924683,93
-0.0939941,93
-0.09552,93
-0.0964355,93
-0.0973511,93
-0.0976563,93
-0.0976563,93
-0.0976563,93
-0.0970459,93
-0.0967407,93
-0.0961304,93
-0.0958252,93
-0.0958252,93
-0.0961304,93
-0.0967407,93
-0.0979614,93
-0.0991821,93
-0.100708,93
-0.102539,93
-0.10437,93
-0.106506,93
-0.108337,93
-0.109863,93
-0.111084,93
-0.112,93
-0.112305,93
-0.112,93
-0.111694,93
-0.111389,93
-0.111389,93
-0.111694,93
-0.112305,93
-0.112915,93
-0.11322,93
-0.11322,93
-0.112915,93
-0.112,93
-0.111084,93
-0.109558,93
-0.108032,93
-0.106812,93
-0.106201,93
-0.106201,93
-0.106812,93
-0.107422,93
-0.108337,93
-0.109253,93
-0.110168,93
-0.110779,93
-0.111084,93
-0.111084,93
-0.111084,93
-0.111084,93
-0.111084,93
-0.111389,93
-0.111084,93
-0.110779,93
-0.110168,93
-0.109558,93
-0.108948,93
-0.108337,93
-0.107422,93
-0.106506,93
-0.10498,93
-0.103149,93
-0.100708,93
-0.0982666,93
-0.0961304,93
-0.0942993,93
-0.0927734,93
-0.0912476,93
-0.090332,93
-0.0894165,93
-0.0888062,93
-0.0881958,93
-0.0881958,93
-0.0881958,93
-0.0894165,93
-0.0909424,93
-0.0927734,93
-0.0946045,93
-0.0961304,93
-0.0970459,93
-0.0976563,93
-0.0979614,93
-0.0985718,93
-0.0991821,93
-0.0997925,93
-0.100708,93
-0.101013,93
-0.101318,93
-0.101013,93
-0.100403,93
-0.098877,93
-0.0970459,93
-0.0942993,93
-0.0912476,93
-0.0875854,93
-0.0839233,93
-0.0808716,93
-0.078125,93
-0.0759888,93
-0.0741577,93
-0.0726318,93
-0.0708008,93
-0.0689697,93
-0.0671387,93
-0.0653076,93
-0.0634766,93
-0.0619507,93
-0.0601196,93
-0.0588989,93
-0.0579834,93
-0.0570679,93
-0.0564575,93
-0.0561523,93
-0.0558472,93
-0.055542,93
-0.0552368,93
-0.0546265,93
-0.0537109,93
-0.0524902,93
-0.0512695,93
-0.0500488,93
-0.0485229,93
-0.0476074,93
-0.0463867,93
-0.0448608,93
-0.0430298,93
-0.0405884,93
-0.0378418,93
-0.03479,93
-0.0314331,93
-0.0280762,93
-0.0250244,93
-0.0222778,93
-0.0198364,93
-0.0180054,93
-0.0164795,93
-0.015564,93
-0.0152588,93
-0.0149536,93
-0.0149536,93
-0.0146484,93
-0.0143433,93
-0.0137329,93
-0.0134277,93
-0.0131226,93
-0.0128174,93
-0.0128174,93
-0.0128174,93
-0.0131226,93
-0.0128174,93
-0.0115967,93
-0.0100708,93
-0.00762939,93
-0.00488281,93
-0.00152588,93
0.00213623,93
0.00640869,93
0.0109863,93
0.0158691,93
0.020752,93
0.0253296,93
0.0289917,93
0.0320435,93
0.0344849,93
0.0363159,93
0.0375366,93
0.038147,93
0.0384521,93
0.0384521,93
0.0384521,93
0.0378418,93
0.0369263,93
0.0360107,93
0.0350952,93
0.0344849,93
0.0344849,93
0.03479,93
0.0354004,93
0.0363159,93
0.0375366,93
0.0387573,93
0.039978,93
0.0411987,93
0.0427246,93
0.0439453,93
0.045166,93
0.0463867,93
0.0476074,93
0.0485229,93
0.0491333,93
0.0497437,93
0.0497437,93
0.0497437,93
0.0494385,93
0.0494385,93
0.0491333,93
0.0482178,93
0.0466919,93
0.0439453,93
0.0405884,93
0.0363159,93
0.0314331,93
0.0268555,93
0.0222778,93
0.0180054,93
0.0137329,93
0.00915527,93
0.00427246,93
-0.000915527,93
-0.00671387,93
-0.0131226,93
-0.0195313,93
-0.0262451,93
-0.032959,93
-0.0396729,93
-0.0463867,93
-0.0531006,93
-0.0595093,93
-0.065918,93
-0.0717163,93
-0.0772095,93
-0.0817871,93
-0.0857544,93
-0.0891113,93
-0.0921631,93
-0.0946045,93
-0.0973511,93
-0.100403,93
-0.103149,93
-0.106506,93
-0.109863,93
-0.11322,93
-0.116272,93
-0.119324,93
-0.122375,93
-0.125427,93
-0.128784,93
-0.132751,93
-0.136719,93
-0.140686,93
-0.144348,93
-0.14801,93
-0.151367,93
-0.154114,93
-0.156555,93
-0.158691,93
-0.160522,93
-0.162354,93
-0.164185,93
-0.166016,93
-0.167847,93
-0.169373,93
-0.170593,93
-0.171509,93
-0.171814,93
-0.172119,93
-0.172424,93
-0.172729,93
-0.17334,93
-0.17395,93
-0.174866,93
-0.175781,93
-0.176697,93
-0.177917,93
-0.179138,93
-0.180359,93
-0.18158,93
-0.182495,93
-0.183105,93
-0.183716,93
-0.184021,93
-0.184326,93
-0.184631,93
-0.184937,93
-0.185242,93
-0.185242,93
-0.184937,93
-0.184937,93
-0.184937,93
-0.185242,93
-0.185547,93
-0.186462,93
-0.187073,93
-0.187683,93
-0.188293,93
-0.189514,93
-0.190735,93
-0.192566,93
-0.194092,93
-0.195618,93
-0.196533,93
-0.197144,93
-0.197144,93
-0.197144,93
-0.196838,93
-0.196533,93
-0.196838,93
-0.197144,93
-0.197144,93
-0.197144,93
-0.196838,93
-0.196228,93
-0.195007,93
-0.193481,93
-0.191345,93
-0.189209,93
-0.187073,93
-0.184631,93
-0.182495,93
-0.180969,93
-0.180054,93
-0.179749,93
-0.180359,93
-0.181274,93
-0.18219,93
-0.183105,93
-0.183716,93
-0.184326,93
-0.184631,93
-0.184937,93
-0.185242,93
-0.185852,93
-0.186768,93
-0.187378,93
-0.188293,93
-0.188599,93
-0.189209,93
-0.189819,93
-0.190125,93
-0.189819,93
-0.188599,93
-0.187073,93
-0.184937,93
-0.182495,93
-0.179749,93
-0.177002,93
-0.173645,93
-0.169983,93
-0.166321,93
-0.163269,93
-0.160217,93
-0.157776,93
-0.15564,93
-0.154114,93
-0.153198,93
-0.152283,93
-0.151672,93
-0.150757,93
-0.149536,93
-0.147705,93
-0.145874,93
-0.144043,93
-0.142212,93
-0.140381,93
-0.13916,93
-0.13855,93
-0.138245,93
-0.138245,93
-0.138245,93
-0.137634,93
-0.137024,93
-0.136108,93
-0.134888,93
-0.133362,93
-0.132141,93
-0.13092,93
-0.13031,93
-0.130615,93
-0.131226,93
-0.132446,93
-0.133972,93
-0.135803,93
-0.137634,93
-0.139771,93
-0.141602,93
-0.143433,93
-0.144958,93
-0.146179,93
-0.147095,93
-0.147705,93
-0.148315,93
-0.149231,93
-0.150146,93
-0.151367,93
-0.152283,93
-0.153198,93
-0.153503,93
-0.153503,93
-0.153198,93
-0.152893,93
-0.152588,93
-0.151978,93
-0.151672,93
-0.151062,93
-0.150146,93
-0.149536,93
-0.148926,93
-0.148621,93
-0.148315,93
-0.148315,93
-0.148621,93
-0.148926,93
-0.149231,93
-0.149536,93
-0.149536,93
-0.149231,93
-0.149536,93
-0.149841,93
-0.150146,93
-0.150146,93
-0.150146,93
-0.149536,93
-0.148926,93
-0.14801,93
-0.147095,93
-0.146179,93
-0.144958,93
-0.144043,93
-0.142822,93
-0.141907,93
-0.140991,93
-0.140076,93
-0.139465,93
-0.138855,93
-0.13855,93
-0.138245,93
-0.138245,93
-0.13855,93
-0.13916,93
-0.13916,93
-0.139465,93
-0.13916,93
-0.138855,93
-0.13855,93
-0.138245,93
-0.137939,93
-0.137939,93
-0.13855,93
-0.139465,93
-0.140686,93
-0.141602,93
-0.142517,93
-0.142517,93
-0.141602,93
-0.140076,93
-0.137329,93
-0.134277,93
-0.130615,93
-0.127258,93
-0.123901,93
-0.12085,93
-0.118408,93
-0.116272,93
-0.113831,93
-0.111084,93
-0.108032,93
-0.10498,93
-0.101318,93
-0.0976563,93
-0.0942993,93
-0.0912476,93
-0.088501,93
-0.0866699,93
-0.0848389,93
-0.0836182,93
-0.0823975,93
-0.0811768,93
-0.0799561,93
-0.0790405,93
-0.0778198,93
-0.0765991,93
-0.0747681,93
-0.072937,93
-0.0708008,93
-0.0689697,93
-0.0665283,93
-0.0637817,93
-0.0610352,93
-0.0582886,93
-0.055542,93
-0.0527954,93
-0.0506592,93
-0.0488281,93
-0.0473022,93
-0.0460815,93
-0.0445557,93
-0.043335,93
-0.0421143,93
-0.0408936,93
-0.0402832,93
-0.0402832,93
-0.0408936,93
-0.0421143,93
-0.0436401,93
-0.0454712,93
-0.0476074,93
-0.0500488,93
-0.0531006,93
-0.0567627,93
-0.06073,93
-0.0653076,93
-0.0695801,93
-0.0735474,93
-0.0775146,93
-0.0811768,93
-0.0854492,93
-0.0897217,93
-0.0939941,93
-0.098877,93
-0.103455,93
-0.108032,93
-0.11261,93
-0.116882,93
-0.121155,93
-0.125427,93
-0.130005,93
-0.134583,93
-0.13855,93
-0.142212,93
-0.145264,93
-0.147705,93
-0.149536,93
-0.151367,93
-0.153503,93
-0.15564,93
-0.158081,93
-0.161133,93
-0.16449,93
-0.167542,93
-0.170288,93
-0.172729,93
-0.174866,93
-0.176697,93
-0.177917,93
-0.179138,93
-0.180359,93
-0.181274,93
-0.1828,93
-0.184021,93
-0.185242,93
-0.186462,93
-0.187988,93
-0.189209,93
-0.190125,93
-0.190735,93
-0.190735,93
-0.19104,93
-0.19104,93
-0.191345,93
-0.19165,93
-0.19165,93
-0.191956,93
-0.19165,93
-0.191345,93
-0.19104,93
-0.19043,93
-0.189514,93
-0.188599,93
-0.187683,93
-0.186768,93
-0.185852,93
-0.184937,93
-0.184631,93
-0.184021,93
-0.183716,93
-0.183716,93
-0.183716,93
-0.184021,93
-0.184326,93
-0.184326,93
-0.184021,93
-0.183716,93
-0.183411,93
-0.183411,93
-0.183411,93
-0.184021,93
-0.184937,93
-0.185852,93
-0.186768,93
-0.187378,93
-0.187683,93
-0.187073,93
-0.185547,93
-0.183411,93
-0.180359,93
-0.176392,93
-0.171814,93
-0.166321,93
-0.159912,93
-0.152588,93
-0.144653,93
-0.135498,93
-0.125427,93
-0.114136,93
-0.101624,93
-0.0872803,93
-0.0708008,93
-0.0521851,93
-0.0311279,93
-0.00762939,93
0.0183105,93
0.0463867,93
0.0765991,93
0.108337,93
0.140381,93
0.172729,93
0.204163,93
0.234375,93
0.262451,93
0.287781,93
0.309143,93
0.325928,93
0.336609,93
0.341187,93
0.339661,93
0.331726,93
0.318298,93
0.299988,93
0.276489,93
0.248413,93
0.216675,93
0.18158,93
0.143738,93
0.104065,91
0.0634766,91
0.0219727,91
-0.0192261,91
-0.0595093,91
-0.0976563,91
-0.132751,91
-0.164185,91
-0.190735,91
-0.212097,91
-0.227966,91
-0.238647,91
-0.243835,91
-0.245056,91
-0.242615,91
-0.237427,91
-0.230103,91
-0.222168,91
-0.213013,91
-0.203552,91
-0.193787,91
-0.184326,91
-0.174866,91
-0.166016,91
-0.158081,91
-0.151062,91
-0.144958,91
-0.139771,91
-0.135803,91
-0.133057,91
-0.131531,91
-0.131531,91
-0.132446,91
-0.134277,91
-0.136719,91
-0.13916,91
-0.141907,91
-0.144348,91
-0.146484,91
-0.14801,91
-0.148926,91
-0.149231,91
-0.148926,91
-0.148621,91
-0.14801,91
-0.147095,91
-0.145874,91
-0.144653,91
-0.143433,91
-0.141907,91
-0.140686,91
-0.139771,91
-0.13916,91
-0.138855,91
-0.138855,91
-0.138855,91
-0.138855,91
-0.138855,91
-0.138855,91
-0.138855,91
-0.13916,91
-0.139465,91
-0.140076,91
-0.140686,91
-0.141296,91
-0.141602,91
-0.141602,91
-0.141296,91
-0.141296,91
-0.141296,91
-0.141296,91
-0.141296,91
-0.140991,91
-0.140686,91
-0.140076,91
-0.13916,91
-0.138245,91
-0.137939,91
-0.137634,91
-0.137634,91
-0.137634,91
-0.138245,91
-0.138855,91
-0.139771,91
-0.140991,91
-0.142517,91
-0.144348,91
-0.145569,91
-0.147095,91
-0.147705,91
-0.148315,91
-0.14801,91
-0.14679,91
-0.145264,91
-0.143127,91
-0.140381,91
-0.137329,91
-0.134277,91
-0.131226,91
-0.128784,91
-0.126343,91
-0.124207,91
-0.12207,91
-0.120239,91
-0.118713,91
-0.117188,91
-0.115967,91
-0.114746,91
-0.113831,91
-0.11322,91
-0.11261,91
-0.112,91
-0.111694,91
-0.112,91
-0.11261,91
-0.113525,91
-0.115051,91
-0.116272,91
-0.117188,91
-0.117493,91
-0.117493,91
-0.117188,91
-0.116577,91
-0.115662,91
-0.114441,91
-0.112915,91
-0.111084,91
-0.108948,91
-0.106812,91
-0.104065,91
-0.101318,91
-0.0985718,91
-0.0958252,91
-0.0933838,91
-0.0909424,91
-0.0891113,91
-0.0869751,91
-0.0845337,91
-0.0820923,91
-0.0793457,91
-0.0765991,91
-0.0741577,91
-0.0723267,91
-0.0708008,91
-0.0698853,91
-0.0689697,91
-0.0686646,91
-0.0683594,91
-0.0680542,91
-0.0680542,91
-0.0680542,91
-0.0680542,91
-0.0674438,91
-0.0665283,91
-0.0656128,91
-0.0643921,91
-0.0631714,91
-0.0619507,91
-0.0610352,91
-0.0601196,91
-0.0588989,91
-0.0576782,91
-0.0567627,91
-0.055542,91
-0.0543213,91
-0.0531006,91
-0.0518799,91
-0.0506592,91
-0.0494385,91
-0.0482178,91
-0.0466919,91
-0.045166,91
-0.043335,91
-0.0415039,91
-0.0393677,91
-0.0369263,91
-0.0341797,91
-0.0314331,91
-0.0286865,91
-0.0259399,91
-0.0228882,91
-0.0198364,91
-0.0167847,91
-0.0137329,91
-0.0106812,91
-0.00793457,91
-0.00488281,91
-0.00183105,91
0.00152588,91
0.00488281,91
0.0088501,91
0.0128174,91
0.0164795,91
0.0195313,91
0.0219727,91
0.0238037,91
0.0247192,91
0.0256348,91
0.0259399,91
0.0262451,91
0.0268555,91
0.0271606,91
0.0271606,91
0.0274658,91
0.0274658,91
0.027771,91
0.0280762,91
0.0292969,91
0.0308228,91
0.032959,91
0.0350952,91
0.0372314,91
0.0393677,91
0.0415039,91
0.043335,91
0.0454712,91
0.0479126,91
0.050354,91
0.0527954,91
0.0549316,91
0.0570679,91
0.0588989,91
0.0601196,91
0.06073,91
0.0610352,91
0.0610352,91
0.0604248,91
0.0592041,91
0.057373,91
0.055542,91
0.0534058,91
0.0512695,91
0.0494385,91
0.0476074,91
0.0454712,91
0.0430298,91
0.0402832,91
0.0372314,91
0.0335693,91
0.0299072,91
0.0262451,91
0.0228882,91
0.0198364,91
0.0164795,91
0.0134277,91
0.0100708,91
0.00671387,91
0.00335693,91
-0.000305176,91
-0.00396729,91
-0.00762939,91
-0.0119019,91
-0.0161743,91
-0.0210571,91
-0.0259399,91
-0.0311279,91
-0.0363159,91
-0.0411987,91
-0.0460815,91
-0.0509644,91
-0.0552368,91
-0.0595093,91
-0.0637817,91
-0.0683594,91
-0.0726318,91
-0.0775146,91
-0.0827026,91
-0.0875854,91
-0.0927734,91
-0.0976563,91
-0.102234,91
-0.106506,91
-0.110474,91
-0.114136,91
-0.117188,91
-0.119934,91
-0.122375,91
-0.125122,91
-0.128174,91
-0.131531,91
-0.134888,91
-0.137939,91
-0.140076,91
-0.141296,91
-0.141907,91
-0.141907,91
-0.141907,91
-0.141907,91
-0.141907,91
-0.141602,91
-0.141296,91
-0.140381,91
-0.13916,91
-0.138245,91
-0.137634,91
-0.137329,91
-0.137634,91
-0.13855,91
-0.139465,91
-0.140381,91
-0.141296,91
-0.142517,91
-0.144043,91
-0.145874,91
-0.148315,91
-0.150757,91
-0.153503,91
-0.156555,91
-0.159302,91
-0.162354,91
-0.165405,91
-0.168762,91
-0.172119,91
-0.175476,91
-0.177917,91
-0.180054,91
-0.181274,91
-0.18219,91
-0.181885,91
-0.180969,91
-0.179138,91
-0.176697,91
-0.173645,91
-0.170898,91
-0.168152,91
-0.165405,91
-0.162964,91
-0.160522,91
-0.158386,91
-0.156555,91
-0.154724,91
-0.152893,91
-0.151062,91
-0.149536,91
-0.148621,91
-0.14801,91
-0.147705,91
-0.14801,91
-0.148926,91
-0.149841,91
-0.151367,91
-0.152893,91
-0.154724,91
-0.15625,91
-0.157471,91
-0.158081,91
-0.158691,91
-0.158691,91
-0.158081,91
-0.157166,91
-0.15625,91
-0.154724,91
-0.153503,91
-0.152588,91
-0.151672,91
-0.150757,91
-0.149841,91
-0.148621,91
-0.14679,91
-0.144043,91
-0.140991,91
-0.138245,91
-0.135803,91
-0.134583,91
-0.133972,91
-0.134277,91
-0.135193,91
-0.135803,91
-0.136108,91
-0.136414,91
-0.137024,91
-0.137634,91
-0.138855,91
-0.139771,91
-0.140381,91
-0.140686,91
-0.140381,91
-0.139465,91
-0.138245,91
-0.136414,91
-0.134583,91
-0.132446,91
-0.130615,91
-0.128784,91
-0.126648,91
-0.124817,91
-0.122986,91
-0.12146,91
-0.120239,91
-0.119629,91
-0.119324,91
-0.119019,91
-0.119324,91
-0.119629,91
-0.119934,91
-0.12085,91
-0.121765,91
-0.122681,91
-0.123596,91
-0.124817,91
-0.125732,91
-0.126343,91
-0.126953,91
-0.127563,91
-0.127563,91
-0.126953,91
-0.125732,91
-0.124207,91
-0.12207,91
-0.119934,91
-0.117493,91
-0.115051,91
-0.112305,91
-0.109863,91
-0.107117,91
-0.10498,91
-0.103149,91
-0.101929,91
-0.101318,91
-0.101318,91
-0.101318,91
-0.101929,91
-0.102539,91
-0.10376,91
-0.105286,91
-0.106506,91
-0.108032,91
-0.108948,91
-0.109863,91
-0.110168,91
-0.110779,91
-0.111084,91
-0.111694,91
-0.112915,91
-0.113831,91
-0.115051,91
-0.116272,91
-0.117188,91
-0.117798,91
-0.118713,91
-0.119324,91
-0.120239,91
-0.12146,91
-0.122681,91
-0.123901,91
-0.125122,91
-0.126038,91
-0.126648,91
-0.127258,91
-0.127563,91
-0.128174,91
-0.128784,91
-0.1297,91
-0.13031,91
-0.13092,91
-0.130615,91
-0.130005,91
-0.129089,91
-0.128174,91
-0.127258,91
-0.126343,91
-0.125732,91
-0.125122,91
-0.124512,91
-0.123901,91
-0.123596,91
-0.122986,91
-0.122375,91
-0.12146,91
-0.120239,91
-0.118713,91
-0.117188,91
-0.115356,91
-0.114136,91
-0.11322,91
-0.11261,91
-0.112305,91
-0.112305,91
-0.112305,91
-0.11261,91
-0.11261,91
-0.112915,91
-0.11322,91
-0.113831,91
-0.114441,91
-0.115662,91
-0.116882,91
-0.118103,91
-0.119324,91
-0.120544,91
-0.12207,91
-0.123596,91
-0.124817,91
-0.126038,91
-0.126953,91
-0.127869,91
-0.128479,91
-0.129089,91
-0.129395,91
-0.129395,91
-0.129089,91
-0.128174,91
-0.127563,91
-0.126648,91
-0.126038,91
-0.125427,91
-0.124512,91
-0.122986,91
-0.12146,91
-0.119934,91
-0.118713,91
-0.117798,91
-0.117188,91
-0.116577,91
-0.115967,91
-0.115356,91
-0.114136,91
-0.112915,91
-0.111389,91
-0.109253,91
-0.106506,91
-0.10376,91
-0.100708,91
-0.0973511,91
-0.0939941,91
-0.0909424,91
-0.0878906,91
-0.0848389,91
-0.0817871,91
-0.0787354,91
-0.0753784,91
-0.0723267,91
-0.0692749,91
-0.0662231,91
-0.0634766,91
-0.0610352,91
-0.0588989,91
-0.0567627,91
-0.0549316,91
-0.0527954,91
-0.050354,91
-0.0469971,91
-0.043335,91
-0.0390625,91
-0.0350952,91
-0.0317383,91
-0.0286865,91
-0.0262451,91
-0.0241089,91
-0.0219727,91
-0.0195313,91
-0.0170898,91
-0.0143433,91
-0.0112915,91
-0.00823975,91
-0.00579834,91
-0.00366211,91
-0.00183105,91
-0.000915527,91
-0.000610352,91
-0.000610352,91
-0.000915527,91
-0.00183105,91
-0.00274658,91
-0.00396729,91
-0.00518799,91
-0.00671387,91
-0.00823975,91
-0.00976563,91
-0.0115967,91
-0.0137329,91
-0.0158691,91
-0.0180054,91
-0.0201416,91
-0.0222778,91
-0.0253296,91
-0.0292969,91
-0.0344849,91
-0.039978,91
-0.0460815,91
-0.0512695,91
-0.0564575,91
-0.06073,91
-0.0653076,91
-0.0698853,91
-0.0747681,91
-0.0802612,91
-0.0857544,91
-0.0915527,91
-0.0970459,91
-0.102539,91
-0.107117,91
-0.111389,91
-0.115051,91
-0.118103,91
-0.120544,91
-0.122681,91
-0.124512,91
-0.126038,91
-0.127869,91
-0.129089,91
-0.130005,91
-0.13092,91
-0.131531,91
-0.132141,91
-0.132751,91
-0.133667,91
-0.134583,91
-0.135803,91
-0.137024,91
-0.138245,91
-0.139465,91
-0.140381,91
-0.141602,91
-0.142517,91
-0.143738,91
-0.144958,91
-0.145874,91
-0.146484,91
-0.147095,91
-0.14679,91
-0.146484,91
-0.145569,91
-0.144653,91
-0.143433,91
-0.142822,91
-0.142212,91
-0.141907,91
-0.141602,91
-0.141296,91
-0.140686,91
-0.140076,91
-0.13916,91
-0.138245,91
-0.137329,91
-0.136414,91
-0.135803,91
-0.135498,91
-0.135193,91
-0.135193,91
-0.134583,91
-0.133972,91
-0.133667,91
-0.133667,91
-0.133972,91
-0.134277,91
-0.134583,91
-0.134888,91
-0.135193,91
-0.135498,91
-0.135803,91
-0.136108,91
-0.136108,91
-0.136414,91
-0.136414,91
-0.136414,91
-0.136414,91
-0.135803,91
-0.134888,91
-0.133667,91
-0.131226,91
-0.128174,91
-0.123596,91
-0.118103,91
-0.111389,91
-0.10376,91
-0.0946045,91
-0.0839233,91
-0.0717163,91
-0.0576782,91
-0.0418091,91
-0.0234985,91
-0.00305176,91
0.0195313,91
0.0439453,91
0.0698853,91
0.0976563,91
0.126343,91
0.15625,91
0.187073,91
0.21759,91
0.247803,91
0.276489,91
0.30365,91
0.327454,91
0.347595,91
0.362549,91
0.371399,91
0.374146,91
0.371399,91
0.363464,91
0.350952,91
0.333862,91
0.312805,91
0.287781,91
0.258789,91
0.226135,91
0.19043,91
0.152893,86
0.113831,86
0.0741577,86
0.0341797,86
-0.00488281,86
-0.0421143,86
-0.0762939,86
-0.106506,86
-0.131531,86
-0.151672,86
-0.166626,86
-0.176697,86
-0.18219,86
-0.184021,86
-0.18219,86
-0.177917,86
-0.171204,86
-0.162964,86
-0.153503,86
-0.143433,86
-0.132751,86
-0.12207,86
-0.111389,86
-0.101318,86
-0.0918579,86
-0.083313,86
-0.0756836,86
-0.0689697,86
-0.0637817,86
-0.0595093,86
-0.0561523,86
-0.0534058,86
-0.0512695,86
-0.0497437,86
-0.0491333,86
-0.0491333,86
-0.0497437,86
-0.0506592,86
-0.0518799,86
-0.0534058,86
-0.0552368,86
-0.057373,86
-0.0598145,86
-0.062561,86
-0.0656128,86
-0.0686646,86
-0.0714111,86
-0.0738525,86
-0.0762939,86
-0.0790405,86
-0.0817871,86
-0.085144,86
-0.0881958,86
-0.0912476,86
-0.093689,86
-0.09552,86
-0.0970459,86
-0.0982666,86
-0.098877,86
-0.0994873,86
-0.0994873,86
-0.098877,86
-0.0979614,86
-0.0964355,86
-0.0946045,86
-0.0924683,86
-0.0900269,86
-0.0875854,86
-0.085144,86
-0.0830078,86
-0.0811768,86
-0.0799561,86
-0.0793457,86
-0.0796509,86
-0.0802612,86
-0.0811768,86
-0.0830078,86
-0.0848389,86
-0.0863647,86
-0.0881958,86
-0.0894165,86
-0.090332,86
-0.0912476,86
-0.0921631,86
-0.0927734,86
-0.093689,86
-0.0946045,86
-0.09552,86
-0.0961304,86
-0.0964355,86
-0.09552,86
-0.093689,86
-0.0909424,86
-0.0872803,86
-0.083313,86
-0.0787354,86
-0.0744629,86
-0.0698853,86
-0.065918,86
-0.0622559,86
-0.0588989,86
-0.0558472,86
-0.0531006,86
-0.0500488,86
-0.0473022,86
-0.0445557,86
-0.0421143,86
-0.0402832,86
-0.0387573,86
-0.0378418,86
-0.0372314,86
-0.0369263,86
-0.0366211,86
-0.0360107,86
-0.0357056,86
-0.0354004,86
-0.0350952,86
-0.03479,86
-0.0344849,86
-0.0341797,86
-0.0338745,86
-0.0332642,86
-0.032959,86
-0.0323486,86
-0.0320435,86
-0.0320435,86
-0.0320435,86
-0.0323486,86
-0.0326538,86
-0.032959,86
-0.0332642,86
-0.0332642,86
-0.0332642,86
-0.032959,86
-0.0323486,86
-0.0320435,86
-0.0317383,86
-0.0314331,86
-0.0314331,86
-0.0311279,86
-0.0308228,86
-0.0299072,86
-0.0283813,86
-0.0262451,86
-0.0238037,86
-0.0210571,86
-0.0183105,86
-0.015564,86
-0.0131226,86
-0.0106812,86
-0.00854492,86
-0.00671387,86
-0.00518799,86
-0.00335693,86
-0.00213623,86
-0.000915527,86
0.000305176,86
0.0012207,86
0.00183105,86
0.00244141,86
0.00305176,86
0.00335693,86
0.00335693,86
0.00335693,86
0.00305176,86
0.00274658,86
0.00244141,86
0.00244141,86
0.00274658,86
0.00335693,86
0.00457764,86
0.00610352,86
0.00793457,86
0.010376,86
0.0134277,86
0.0170898,86
0.0213623,86
0.0262451,86
0.0308228,86
0.0350952,86
0.0393677,86
0.0430298,86
0.0469971,86
0.0509644,86
0.0549316,86
0.0588989,86
0.0619507,86
0.0643921,86
0.0665283,86
0.0683594,86
0.0698853,86
0.071106,86
0.0723267,86
0.0735474,86
0.0744629,86
0.0756836,86
0.0765991,86
0.0778198,86
0.0790405,86
0.0805664,86
0.0823975,86
0.0839233,86
0.085144,86
0.0863647,86
0.0878906,86
0.0894165,86
0.0909424,86
0.0921631,86
0.0933838,86
0.0942993,86
0.09552,86
0.0964355,86
0.0973511,86
0.0979614,86
0.0982666,86
0.0982666,86
0.0979614,86
0.0976563,86
0.0973511,86
0.0973511,86
0.0970459,86
0.0970459,86
0.0970459,86
0.0973511,86
0.0979614,86
0.098877,86
0.100403,86
0.101929,86
0.103149,86
0.10437,86
0.10498,86
0.105591,86
0.105591,86
0.105286,86
0.104065,86
0.102539,86
0.100403,86
0.0979614,86
0.0952148,86
0.0921631,86
0.0888062,86
0.0854492,86
0.0814819,86
0.0778198,86
0.0741577,86
0.0701904,86
0.0665283,86
0.0628662,86
0.0595093,86
0.0558472,86
0.0518799,86
0.0479126,86
0.0436401,86
0.0396729,86
0.0354004,86
0.0317383,86
0.027771,86
0.0234985,86
0.0192261,86
0.0146484,86
